id,Brown dwarf,Constellation,Right ascension,Declination,App.mag.,Distance,Spectraltype,Mass,Radius,Discovery year
2808,WISE 1322-2340,Hydra,13h 22m 33.63s,−23° 40′ 16.71″,17.01,33.9,T8,,,2010
2809,WISE 1322-2340,Hydra,13h 22m 33.63s,−23° 40′ 16.71″,17.01,33.9,T8,,,2010
2810,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2811,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2812,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2813,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2814,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2815,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2816,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2817,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2818,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2819,WISE 1348+6603,Draco,13h 48m 7.04s,66° 3′ 28.25″,17.17,91,L9,,,2010
2820,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2821,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2822,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2823,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2824,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2825,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2826,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2827,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2828,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2829,WISE 1405+5534,Ursa Major,14h 5m 18.27s,55° 34′ 21.22″,20.2,25.3,Y0 pec,30,0.86,2010
2830,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2831,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2832,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2833,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2834,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2835,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2836,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2837,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2838,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2839,WISE 1433-0837,Libra,14h 33m 11.42s,−8° 37′ 36.4″,,84.8,T8::,,,2010
2840,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2841,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2842,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2843,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2844,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2845,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2846,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2847,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2848,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2849,WISE 1436-1814,Libra,14h 36m 2.22s,−18° 14′ 21.87″,,60,T8 pec,,,2010
2850,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2851,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2852,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2853,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2854,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2855,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2856,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2857,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2858,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2859,WISE 1457+5815,Draco,14h 57m 15.03s,58° 15′ 9.93″,16.83,52.2,T7,,,2010
2860,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2861,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2862,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2863,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2864,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2865,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2866,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2867,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2868,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2869,WISE 1506+7027,Ursa Minor,15h 6m 49.89s,70° 27′ 36.23″,14.33,11.1,T6,,,2010
2870,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2871,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2872,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2873,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2874,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2875,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2876,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2877,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2878,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2879,WISE 1517+0529,Serpens,15h 17m 21.13s,5° 29′ 29.3″,,72.4,T8,,,2010
2880,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2881,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2882,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2883,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2884,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2885,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2886,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2887,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2888,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2889,WISE 1519+7009,Ursa Minor,15h 19m 6.69s,70° 9′ 30.92″,17.88,50.9,T8,,,2010
2890,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2891,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2892,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2893,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2894,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2895,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2896,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2897,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2898,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2899,WISE 1523+3125,Corona Borealis,15h 23m 5.1s,31° 25′ 37.6″,,84.5,T7 p,,,2010
2900,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2901,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2902,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2903,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2904,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2905,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2906,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2907,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2908,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2909,WISE 1541-2250,Libra,15h 41m 51.57s,−22° 50′ 25.03″,21.16,20,Y0.5,,,2010
2910,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2911,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2912,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2913,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2914,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2915,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2916,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2917,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2918,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2919,WISE 1542+2230,Serpens,15h 42m 14.0s,22° 30′ 5.2″,,41.1,T9.5,,,2010
2920,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2921,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2922,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2923,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2924,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2925,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2926,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2927,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2928,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2929,WISE 1612-3420,Scorpius,16h 12m 15.92s,−34° 20′ 28.61″,,55.4,T6.5,,,2010
2930,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2931,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2932,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2933,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2934,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2935,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2936,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2937,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2938,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2939,WISE 1614+1739,Hercules,16h 14m 41.48s,17° 39′ 35.44″,19.08,32.6,T9,,,2010
2940,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2941,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2942,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2943,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2944,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2945,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2946,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2947,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2948,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2949,WISE 1617+1807,Hercules,16h 17m 5.74s,18° 7′ 14.21″,17.66,50.2,T8,,,2010
2950,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2951,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2952,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2953,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2954,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2955,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2956,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2957,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2958,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2959,WISE 1622-0959,Scorpius,16h 22m 9.95s,−9° 55′ 34.78″,16.44,52.2,T6,,,2010
2960,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2961,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2962,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2963,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2964,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2965,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2966,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2967,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2968,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2969,WISE 1627+3255,Hercules,16h 27m 25.65s,32° 55′ 24.5″,16.61,50.2,T6,,,2010
2970,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2971,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2972,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2973,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2974,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2975,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2976,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2977,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2978,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2979,WISE 1639-6847,Triangulum Australe,16h 39m 40.83s,−68° 47′ 38.6″,,16.3,Y0,,,2010
2980,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2981,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2982,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2983,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2984,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2985,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2986,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2987,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2988,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2989,WISE 1647+5632,Draco,16h 47m 15.59s,56° 32′ 8.44″,16.59,28,T6,,,2010
2990,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2991,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2992,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2993,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2994,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2995,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2996,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2997,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2998,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
2999,WISE 1653+4444,Hercules,16h 53m 11.03s,44° 44′ 22.71″,17.59,39.5,T8,,,2010
3000,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3001,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3002,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3003,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3004,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3005,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3006,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3007,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3008,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3009,WISE 1711+3500,Hercules,17h 11m 4.59s,35° 0′ 36.73″,17.89,60.3,T8,,,2010
3010,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3011,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3012,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3013,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3014,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3015,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3016,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3017,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3018,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3019,WISE 1717+6129,Draco,17h 17m 17.13s,61° 28′ 58.82″,18.49,72.7,T8,,,2010
3020,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3021,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3022,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3023,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3024,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3025,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3026,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3027,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3028,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3029,WISE 1721+1117,Ophiuchus,17h 21m 34.46s,11° 17′ 39.4″,,62.3,T6,,,2010
3030,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3031,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3032,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3033,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3034,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3035,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3036,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3037,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3038,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3039,WISE 1728+5716,Draco,17h 28m 44.97s,57° 16′ 42.9″,17.68,97.8,T6,,,2010
3040,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3041,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3042,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3043,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3044,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3045,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3046,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3047,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3048,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3049,WISE 1738+2732,Hercules,17h 38m 35.54s,27° 32′ 58.78″,19.47,20,Y0,,,2010
3050,WISE 1741+2553,Hercules,17h 41m 24.22s,25° 53′ 18.96″,16.53,18.9,T9,,,2010
